id,project_name,activity_type,summary,key_links,referral_links,deadline,required_actions_summary,source_channel,source_message_link,message_timestamp,full_message_text,raw_llm_output,processed_at,needs_review,is_duplicate,suggested_notion_section,perplexity_raw,embedding,identified_project_names,mentions_node_opportunity,summary_embedding,message_focus,is_node_opportunity,mentioned_tickers
ff1abf12-9af1-4da7-b6f3-64e55488f30b,Towns,Airdrop Check,"Towns token ($TOWNS) airdrop is expected in April 2025.  The message details tokenomics, potential snapshot timing, and criteria for airdrop allocation.","[""https://x.com/TownsProtocol/status/1912174278604411383"",""https://prnt.sc/3GLIQT-fNBF8"",""https://x.com/TownsProtocol/status/1912174406560039230""]","[""https://t.me/cryptoforto/1134"",""https://t.me/cryptoforto/2333"",""https://t.me/cryptoforto/2243""]",00:00 МСК (or around that time),"Previous participation in Towns, including points farming through subscriptions, city creation, daily check-ins, and donations.",Crypto Fortochka,https://t.me/c/1254398467/2337,2025-04-16 10:03:45+00,"**В апреле мы станем богаче?** 🗿

Похоже, что новый претендент на лайфчендж уже на подходе — и, конечно же, речь про [**Towns**](https://x.com/TownsProtocol/status/1912174278604411383). Вчера команда официально подтвердила токен $TOWNS. **В этом посте постараюсь разложить всё по полочкам, чтобы вы ничего не пропустили**


🖤Напомню, что с самых первых дней я активно фармлю [**Towns**](https://t.me/cryptoforto/1134) и регулярно оповещаю о всех событиях, связанных с проектом. Основной фарминг заключался в наборе поинтов за подписку на города, создание собственного города, ежедневные чек-ины, донаты


🖤**Детали токеномики Towns**
🟣Общий саплай токенов $TOWNS — **10млрд.**
🟣На коммунити выделили — **5.7млрд.**
*Из них на первый аирдроп выделили — **1млрд.**
🟣На команду **Towns** выделили — **3.5млрд**
🟣А также нодерам и делегаторам выделили — **800M**


🖤**Когда TGE?**
🖤Официальная дата дропа пока не объявлена, но команда подтвердила, что это произойдёт в **Q2 2025 года**. Однако уже есть слитый [**скриншот**](https://prnt.sc/3GLIQT-fNBF8) роадмапы **Towns**, на котором чётко указано, что дроп запланирован на **апрель 2025 года**. Кроме того, в период с мая по август разработчики планируют внедрить утилити для токена и запустить вознаграждаемый стейкинг


🖤**Что по цене?**
🖤Помните, я ранее [**сообщал**](https://t.me/cryptoforto/2333) о сейле? Так вот, появились подробности. Сейл будет на платформе [**echo.xyz**](https://echo.xyz/) при поддержке известного фонда **Coinbase Ventures**. Оценка проекта составляет $250M **FDV**, что соответствует цене $0.025 за **1** токен $TOWNS. Общая сумма раунда — $1.1M, **с условиями: 6-месячный клифф и 18 месяцев вестинга**. Теперь у нас есть конкретная отправная точка — оценка $250 млн FDV, от которой можно отталкиваться при запуске токена (**TGE**)


🖤**Был ли снепшот?**
🖤Официальной информации пока нет, но команда [**AX1**](https://x.com/ax1vc) — ребята, которые тесно связаны с проектом **Towns**, — сообщили, что возможный снепшот может состояться сегодня в **00:00 МСК** (**или около того** +-). Подчеркну, **что это не подтверждено официально, но такая вероятность действительно есть, так что лучше быть наготове**


🖤**Мое мнение по поводу снепшота**
🖤Продолжаю склоняться к тому, что в проекте были эпохи, и в каждую из них могли делать отдельный снепшот активностей. Либо же всё-таки поинты действительно будут единственным критерием для определения размера аллокации $TOWNS, а все остальные активности — **это скорее механизм смягчения условий вестинга**. Такой сценарий вполне реален, и, возможно, именно так всё и будет устроено


🖤**Основные критерия дропа (мое предположения)**
🟣Количество нафармленных поинтов
🟣Количество чек-инов (**гладить бобра**)
🟣Количество активных дней
🟣Подписка на оф. города от [**Towns**](https://x.com/TownsProtocol/status/1912174406560039230)
🟣Количество сделанных донатов
🟣Количество собранных донатов в вашем **Towns**
🟣Количество активных пользователей в вашем **Towns** + отзывы


🖤Сейчас уже не имеет смысла создавать аккаунт с нуля и надеяться, что получится запрыгнуть в последний вагон. А вот те, у кого уже есть какая-то активность в **Towns**, возможно, ещё успеют проявить себя — но лучше не переусердствовать, возможно и реально поздновато. [**Но опция с +20 000 поинтов еще рабочая**](https://t.me/cryptoforto/2243)

😶 [CryptoFortochka](https://t.me/cryptoforto)  l  [Chat](https://t.me/+5M-mOEH4gb42NDky)  l  [Navigation](https://t.me/cryptoforto/1796)  l  [Youtube](https://www.youtube.com/@cryptoforto)  l  [Retroactive](http://www.cryptoforto.top/)",,2025-04-16 10:53:09.842424+00,true,false,,,,,false,,Project Update,false,
4f550b2e-9810-4c95-9ed2-52dd035407a0,$TOWNS,Token Sale/IDO,"The $TOWNS token has been announced with a total supply of 10 billion tokens across Ethereum and Base networks.  A public sale is currently underway on Echo with a valuation of $250 million, and an airdrop of 1 billion tokens (10% of the total supply) is planned for Q2.","[""https://t.me/idoresearch/3912"",""https://x.com/TownsProtocol/status/1912174278604411383""]",[],,Participate in the token sale on Echo.,IDO research,https://t.me/c/1216571339/4129,2025-04-16 10:01:44+00,"**Towns анонсировали токен ****$TOWNS**

Подробно о проекте рассказывали в [этом посте](https://t.me/idoresearch/3912). Вчера команда [представила](https://x.com/TownsProtocol/status/1912174278604411383) токен $TOWNS, который запустят во Q2 этого года.

***️⃣**Всего будет 10 млрд токенов в сетях Ethereum и Base, из которых:
`•` 57% выделено на комьюнити (Airdrops, Community Initiactivities, Grants, Governcence, etc.).
`•` 35% на команду и инвесторов.
`•` 8% на операторов нод и делегаторов.

На первый дроп выделили 10% от общего саплая, т.е. 1 млрд токенов.

***️⃣****Зачем нужен токен ****$TOWNS****?**
`•` Обеспечивает безопасность через Proof-of-Stake.
`•` Открывает доступ к функциям протокола.
`•` Дает право голосовать за развитие экосистемы.

Также сейчас проходит сейл $TOWNS на [Echo](https://app.echo.xyz/) по цене $0,025, т.е. с оценкой $250 млн, но вестинг не самый приятный: 6 месяцев клифф, после чего будет линейный разлок в течение 18 месяцев.

Нам интересен факт, что токен оценивают в $250 млн. В принципе если токен сделает х2 и будет стоить $500 млн, а как мы знаем на первый дроп выделено 10% от общего сапплая, т.е. при оценке $500 млн будет $50 млн на дроп.

На данный момент сапплай BVRP (поинтов) 1,66 млрд и если посчитать очень грубо, не учитывая бритье и другие активности, то 1 поинт будет стоить $0,03 при оценке $500 млн.

[**IDO research**](https://t.me/idoresearch) | [**Chat**](https://t.me/IDOresearch_chat) | [**NFD**](https://twitter.com/NFD_gg) | [**Combine - софт для мультиаккеров**](https://nfd.gg/)",,2025-04-16 10:53:05.268589+00,true,false,,,,,false,,Project Update,true,
72a8cbfb-1439-4b0b-90b5-3ecc667a23aa,TOWNS,Tokenomics/Sale,"[TOWNS]: TOWNS token launch announced with 10 billion total supply, 10% allocated for initial airdrop, and token sale ongoing on Echo.",[],"[""https://app.echo.xyz/""]",,Participate in the token sale on Echo and potentially claim airdrop tokens.,idoresearch,https://t.me/c/1216571339/4129,2025-04-16 10:01:44+00,"**Towns анонсировали токен ****$TOWNS**

Подробно о проекте рассказывали в [этом посте](https://t.me/idoresearch/3912). Вчера команда [представила](https://x.com/TownsProtocol/status/1912174278604411383) токен $TOWNS, который запустят во Q2 этого года.

***️⃣**Всего будет 10 млрд токенов в сетях Ethereum и Base, из которых:
`•` 57% выделено на комьюнити (Airdrops, Community Initiactivities, Grants, Governcence, etc.).
`•` 35% на команду и инвесторов.
`•` 8% на операторов нод и делегаторов.

На первый дроп выделили 10% от общего саплая, т.е. 1 млрд токенов.

***️⃣****Зачем нужен токен ****$TOWNS****?**
`•` Обеспечивает безопасность через Proof-of-Stake.
`•` Открывает доступ к функциям протокола.
`•` Дает право голосовать за развитие экосистемы.

Также сейчас проходит сейл $TOWNS на [Echo](https://app.echo.xyz/) по цене $0,025, т.е. с оценкой $250 млн, но вестинг не самый приятный: 6 месяцев клифф, после чего будет линейный разлок в течение 18 месяцев.

Нам интересен факт, что токен оценивают в $250 млн. В принципе если токен сделает х2 и будет стоить $500 млн, а как мы знаем на первый дроп выделено 10% от общего сапплая, т.е. при оценке $500 млн будет $50 млн на дроп.

На данный момент сапплай BVRP (поинтов) 1,66 млрд и если посчитать очень грубо, не учитывая бритье и другие активности, то 1 поинт будет стоить $0,03 при оценке $500 млн.

[**IDO research**](https://t.me/idoresearch) | [**Chat**](https://t.me/IDOresearch_chat) | [**NFD**](https://twitter.com/NFD_gg) | [**Combine - софт для мультиаккеров**](https://nfd.gg/)","{""identified_projects"": [{""summary"": ""TOWNS token launch announced with 10 billion total supply, 10% allocated for initial airdrop, and token sale ongoing on Echo."", ""deadline"": null, ""key_links"": [], ""project_name"": ""TOWNS"", ""activity_type"": ""Tokenomics/Sale"", ""referral_links"": [""https://app.echo.xyz/""], ""is_node_opportunity"": true, ""required_actions_summary"": ""Participate in the token sale on Echo and potentially claim airdrop tokens.""}]}",2025-04-16 10:05:43.175517+00,false,false,,,,TOWNS,true,,,,
7e0b0845-904b-4a5e-8077-890ee7640ce3,Orochi Network,Airdrop,[Orochi Network]: Orochi Network confirmed its airdrop and allows farming in the Monad testnet.,"[""https://onprover.orochi.network/""]","[""https://onprover.orochi.network/?referralCode=5Fjr_dadada"",""https://onprover.orochi.network/?referralCode=6LuO_temuru"",""https://onprover.orochi.network/?referralCode=7Cfn_aboba322"",""https://onprover.orochi.network/?referralCode=CxFP_ololo"",""https://onprover.orochi.network/?referralCode=HToo_shidler"",""https://onprover.orochi.network/?referralCode=IJC6_xxxxxxxxxxx"",""https://onprover.orochi.network/?referralCode=Jnel_rltv13"",""https://onprover.orochi.network/?referralCode=KGyt_Pablosmerd"",""https://onprover.orochi.network/?referralCode=MAQk_Asdfgg"",""https://onprover.orochi.network/?referralCode=Pv98_offrain"",""https://onprover.orochi.network/?referralCode=TABE_zloyarab"",""https://onprover.orochi.network/?referralCode=pDOP_yapupsik"",""https://onprover.orochi.network/?referralCode=tlI6_Verm1k"",""https://onprover.orochi.network/?referralCode=ydyc_FomoUser""]",,Farm in the Monad testnet.,workIncrypts,https://t.me/c/1774085954/10127,2025-04-16 09:41:20+00,"Апдейт по фарму аирдропа от [orochi network](https://t.me/workIncrypts/10110) ( 12kk$ инвеста, **аирдроп подтвежден и фарм в тестнете монада** )  
Стартовали давно - 10 минут назад 
https://onprover.orochi.network/?referralCode=pDOP_yapupsik
https://onprover.orochi.network/?referralCode=ydyc_FomoUser
https://onprover.orochi.network/?referralCode=6LuO_temuru
https://onprover.orochi.network/?referralCode=Jnel_rltv13
https://onprover.orochi.network/?referralCode=KGyt_Pablosmerd 
https://onprover.orochi.network/?referralCode=5Fjr_dadada
https://onprover.orochi.network/?referralCode=MAQk_Asdfgg
https://onprover.orochi.network/?referralCode=7Cfn_aboba322
https://onprover.orochi.network/?referralCode=tlI6_Verm1k
https://onprover.orochi.network/?referralCode=CxFP_ololo
https://onprover.orochi.network/?referralCode=IJC6_xxxxxxxxxxx
https://onprover.orochi.network/?referralCode=TABE_zloyarab
https://onprover.orochi.network/?referralCode=Pv98_offrain
https://onprover.orochi.network/?referralCode=HToo_shidler
1 реффка на 10 инвайтов 
**#aidrop**** ****#абуз**** ****#monad** **always ****#dyor**","{""identified_projects"": [{""summary"": ""Orochi Network confirmed its airdrop and allows farming in the Monad testnet."", ""deadline"": null, ""key_links"": [""https://onprover.orochi.network/""], ""project_name"": ""Orochi Network"", ""activity_type"": ""Airdrop"", ""referral_links"": [""https://onprover.orochi.network/?referralCode=pDOP_yapupsik"", ""https://onprover.orochi.network/?referralCode=ydyc_FomoUser"", ""https://onprover.orochi.network/?referralCode=6LuO_temuru"", ""https://onprover.orochi.network/?referralCode=Jnel_rltv13"", ""https://onprover.orochi.network/?referralCode=KGyt_Pablosmerd"", ""https://onprover.orochi.network/?referralCode=5Fjr_dadada"", ""https://onprover.orochi.network/?referralCode=MAQk_Asdfgg"", ""https://onprover.orochi.network/?referralCode=7Cfn_aboba322"", ""https://onprover.orochi.network/?referralCode=tlI6_Verm1k"", ""https://onprover.orochi.network/?referralCode=CxFP_ololo"", ""https://onprover.orochi.network/?referralCode=IJC6_xxxxxxxxxxx"", ""https://onprover.orochi.network/?referralCode=TABE_zloyarab"", ""https://onprover.orochi.network/?referralCode=Pv98_offrain"", ""https://onprover.orochi.network/?referralCode=HToo_shidler""], ""is_node_opportunity"": false, ""required_actions_summary"": ""Farm in the Monad testnet.""}]}",2025-04-16 10:05:39.603351+00,false,false,,,,Orochi Network,false,,,,
3c8821ac-9bc4-4d38-b770-d83fd5c75e6f,amba,Funding,[amba]: Amba project received 15 million in investment.,[],[],,,workIncrypts,https://t.me/c/1774085954/10126,2025-04-16 09:33:55+00,"[ava_protocol](https://x.com/ava_protocol/status/1912219375144431683) - амба проекта 15кк инвеста , попробовать попасть можно 
#amba **always ****#dyor**","{""identified_projects"": [{""summary"": ""Amba project received 15 million in investment."", ""deadline"": null, ""key_links"": [], ""project_name"": ""amba"", ""activity_type"": ""Funding"", ""referral_links"": [], ""is_node_opportunity"": false, ""required_actions_summary"": null}]}",2025-04-16 10:05:41.116559+00,false,false,,,,amba,false,,,,
e1f112a4-276d-4d7d-9c3e-1bc2d80536ee,,,Multiple project updates and a giveaway announcement; no single dominant project.,,,,,Easy Crypto,https://t.me/c/1587996358/2532,2025-04-16 09:30:37+00,"**Easy Daily!**  ✍️
**
****#MagicBlock**
Принимаем участие в **The MagicBlock Quest - Phase 1** на площадке [Galxe](https://x.com/Galxe). Для этого переходим по [ссылке](https://app.galxe.com/quest/ZR4NdFULbMVAy49k22Sqzk/GCshMt1TYZ), выполняем задания и клеймим поинты. [MagicBlock](https://x.com/magicblock) - это сеть на базе Solana для разработки открытых децентрализованных игр и приложений. [Привлекли инвест](https://cryptorank.io/ru/ico/magicblock) в размере $3M от [a16z CSX](https://cryptorank.io/ru/funds/a16z-csx/rounds).

**#GombleGames**
[Gomble Games](https://x.com/gomblegames) [открыли клейм](https://x.com/gomblegames/status/1912311525076762902) своих токенов на [сайте](https://token.gomblemoney.io/).
**Есть две опции клейма:**
• С вестингом: 10% сразу, остальное в течение полугода;
• Крутим рулетку на определённое количество токенов с различными мультипликаторами и своими шансами на победу.
Сам же токен $GM начнёт торговаться в 13:30 по МСК на [Bitget](https://www.bitget.com/ru/spot/GMUSDT).

**#Mint**
Стала доступна вторая часть дропа от [Mint](https://x.com/Mint_Blockchain). Забрать свои токены можно на [сайте](https://www.mintchain.io/airdrop/claim). Также доступна функция стейкинга, закинуть $MINT под APR можно [здесь](https://mintpool.mintchain.io/). Следующая партия токенов станет доступна 31 мая.

**#Розыгрыш**
Также не забываем про наш совместный розыгрыш подарочных кодов, где для участия вам нужно всего лишь оставить комментарий к этому [посту](https://t.me/easycryptv/2519). Участников всё ещё немного, поторопитесь. 😕

[**Easy Crypto**](https://t.me/easycryptv)[** **](https://t.me/+grnIOdpVJRZhYTVi)**|**[** **](https://t.me/+grnIOdpVJRZhYTVi)[**Чат**](https://t.me/easycryptv_chat)** | **[**Follow**](https://t.me/easy_foIIow)",,2025-04-16 11:11:45.91646+00,true,false,,,,,false,,Noise/Advertisement,,
d0d310f2-4d33-4b7d-9917-c943c5ce4c91,,,Multiple project updates and a giveaway announcement.  No single project dominates the message.,,,,,Easy Crypto,https://t.me/c/1587996358/2532,2025-04-16 09:30:37+00,"**Easy Daily!**  ✍️
**
****#MagicBlock**
Принимаем участие в **The MagicBlock Quest - Phase 1** на площадке [Galxe](https://x.com/Galxe). Для этого переходим по [ссылке](https://app.galxe.com/quest/ZR4NdFULbMVAy49k22Sqzk/GCshMt1TYZ), выполняем задания и клеймим поинты. [MagicBlock](https://x.com/magicblock) - это сеть на базе Solana для разработки открытых децентрализованных игр и приложений. [Привлекли инвест](https://cryptorank.io/ru/ico/magicblock) в размере $3M от [a16z CSX](https://cryptorank.io/ru/funds/a16z-csx/rounds).

**#GombleGames**
[Gomble Games](https://x.com/gomblegames) [открыли клейм](https://x.com/gomblegames/status/1912311525076762902) своих токенов на [сайте](https://token.gomblemoney.io/).
**Есть две опции клейма:**
• С вестингом: 10% сразу, остальное в течение полугода;
• Крутим рулетку на определённое количество токенов с различными мультипликаторами и своими шансами на победу.
Сам же токен $GM начнёт торговаться в 13:30 по МСК на [Bitget](https://www.bitget.com/ru/spot/GMUSDT).

**#Mint**
Стала доступна вторая часть дропа от [Mint](https://x.com/Mint_Blockchain). Забрать свои токены можно на [сайте](https://www.mintchain.io/airdrop/claim). Также доступна функция стейкинга, закинуть $MINT под APR можно [здесь](https://mintpool.mintchain.io/). Следующая партия токенов станет доступна 31 мая.

**#Розыгрыш**
Также не забываем про наш совместный розыгрыш подарочных кодов, где для участия вам нужно всего лишь оставить комментарий к этому [посту](https://t.me/easycryptv/2519). Участников всё ещё немного, поторопитесь. 😕

[**Easy Crypto**](https://t.me/easycryptv)[** **](https://t.me/+grnIOdpVJRZhYTVi)**|**[** **](https://t.me/+grnIOdpVJRZhYTVi)[**Чат**](https://t.me/easycryptv_chat)** | **[**Follow**](https://t.me/easy_foIIow)",,2025-04-16 10:52:50.696572+00,true,false,,,,,false,,Noise/Advertisement,,
d94a523e-3048-4418-bf0a-975bbc9d288f,,,"The author comments on the unexpected price action of the FUR token on Solana, noting its surprisingly high 24-hour trading volume ($30M) and market cap ($4M) despite the lack of announcements from key figures in the Solana and Binance ecosystems. They speculate about further involvement from non-crypto companies and express intent to buy more if the market cap falls to ~$2M.",,,,,Герман на блокчейне 🇪🇹,https://t.me/c/1293287526/20999,2025-04-16 08:47:03+00,"#FUR после первоначального пампа цену __не укатали__ в ноль, как это обычно бывает в таких ситуациях. Объёмы торгов по монете за сутки - $30M, третье место на Solana после FARTCOIN и TRUMP при мкапе $4M. 

Как-то подозрительно все подряд криптокомпании синхронно подхватили эту затею. При этом главные фигуры-катализаторы пока молчат (Solana/Toly, Pump/Alon, основной (не US и не BNB Chain) аккаунт Binance/CZ). Также есть вероятность, что подключатся компании не из крипты, что даст бОльший охват. 

Докуплю, если дадут откат к ~$2M мкапа",,2025-04-16 10:52:45.618389+00,true,false,,,,,false,,Market Commentary,,"[""FUR"",""FARTCOIN"",""TRUMP""]"
db747d32-bda6-44b7-9a8d-748376ad7456,"FARTCOIN, FUR, TRUMP",Noise/Advertisement,"[FUR]: Market commentary on FUR token's price and trading volume on Solana.
[FARTCOIN]: Mentioned in comparison to FUR's trading volume on Solana.
[TRUMP]: Mentioned in comparison to FUR's trading volume on Solana.",[],[],,,blockchaingerman,https://t.me/c/1293287526/20999,2025-04-16 08:47:03+00,"#FUR после первоначального пампа цену __не укатали__ в ноль, как это обычно бывает в таких ситуациях. Объёмы торгов по монете за сутки - $30M, третье место на Solana после FARTCOIN и TRUMP при мкапе $4M. 

Как-то подозрительно все подряд криптокомпании синхронно подхватили эту затею. При этом главные фигуры-катализаторы пока молчат (Solana/Toly, Pump/Alon, основной (не US и не BNB Chain) аккаунт Binance/CZ). Также есть вероятность, что подключатся компании не из крипты, что даст бОльший охват. 

Докуплю, если дадут откат к ~$2M мкапа","{""identified_projects"": [{""summary"": ""Market commentary on FUR token's price and trading volume on Solana."", ""deadline"": null, ""key_links"": [], ""project_name"": ""FUR"", ""activity_type"": ""Noise/Advertisement"", ""referral_links"": [], ""is_node_opportunity"": false, ""required_actions_summary"": null}, {""summary"": ""Mentioned in comparison to FUR's trading volume on Solana."", ""deadline"": null, ""key_links"": [], ""project_name"": ""FARTCOIN"", ""activity_type"": ""Noise/Advertisement"", ""referral_links"": [], ""is_node_opportunity"": false, ""required_actions_summary"": null}, {""summary"": ""Mentioned in comparison to FUR's trading volume on Solana."", ""deadline"": null, ""key_links"": [], ""project_name"": ""TRUMP"", ""activity_type"": ""Noise/Advertisement"", ""referral_links"": [], ""is_node_opportunity"": false, ""required_actions_summary"": null}]}",2025-04-16 10:06:04.048283+00,false,false,,,,"FARTCOIN, FUR, TRUMP",false,,,,
8d48e463-2f42-4671-8a97-2207cbf343c4,,,"The FUR token on Solana experienced a pump but didn't drop to zero, unlike typical pump-and-dump schemes.  It's trading volume is $30M, ranking third on Solana, which is considered suspicious given the lack of comment from key figures in the Solana and Binance ecosystems.  The author plans to buy more if the market cap drops to ~$2M.",,,,,Герман на блокчейне 🇪🇹,https://t.me/c/1293287526/20999,2025-04-16 08:47:03+00,"#FUR после первоначального пампа цену __не укатали__ в ноль, как это обычно бывает в таких ситуациях. Объёмы торгов по монете за сутки - $30M, третье место на Solana после FARTCOIN и TRUMP при мкапе $4M. 

Как-то подозрительно все подряд криптокомпании синхронно подхватили эту затею. При этом главные фигуры-катализаторы пока молчат (Solana/Toly, Pump/Alon, основной (не US и не BNB Chain) аккаунт Binance/CZ). Также есть вероятность, что подключатся компании не из крипты, что даст бОльший охват. 

Докуплю, если дадут откат к ~$2M мкапа",,2025-04-16 11:11:40.759851+00,true,false,,,,,false,,Market Commentary,,"[""FUR"",""FARTCOIN"",""TRUMP""]"
3798597e-7219-44ba-b5d3-a72a182a1404,,,The author reports on the WCT token's listing on major exchanges and subsequent price action. They mention making a small profit from their airdrop and observing market behavior.,,,,,Crypto Thunder⚡️,https://t.me/c/1522404640/3081,2025-04-16 08:15:44+00,"**Фиксируем дроп от Wallet Connect** 👀

Как вы все знаете, вчера состоялся листинг токена **WCT** на всех топовых биржах, которые мы знаем. Пост о листинге делать не хотел, ибо и так из каждого утюга это было, пишу сейчас, так как на пампе слил свой дропчик. Небольшой, по 100 баксов на аккаунт вышло, но на таком рынке приятно. 

Вчера не лил, так как была чуйка, что будет памп, каждый второй арбитражник и ловитель спредов собирался шортить. Но как мы видим, после небольшого слива последовал рост. WCT и дальше может пойти в рост, но пока мне хватит, токены я не лочил, что там у вас? 

[**Crypto Thunder**](https://t.me/+9oQz9UTjGPJjNTU6) |** **[**Chat**](https://t.me/+gtmqrgChhM01YmMy) | [**База**](https://t.me/electro_base)",,2025-04-16 11:11:37.26832+00,true,false,,,,,false,,Market Commentary,,"[""WCT""]"
33431207-b304-4992-8e1d-bb59ae9d94f4,"Crypto Thunder, WCT, Wallet Connect","Airdrop Claim, Noise/Advertisement, Tokenomics/Sale","[Wallet Connect]: Wallet Connect airdrop tokens (WCT) were distributed and listed on exchanges.
[WCT]: WCT token was listed on major exchanges.
[Crypto Thunder]: Channel promotion.",[],"[""https://t.me/+9oQz9UTjGPJjNTU6"",""https://t.me/+gtmqrgChhM01YmMy"",""https://t.me/electro_base""]",,,cryptothunder1,https://t.me/c/1522404640/3081,2025-04-16 08:15:44+00,"**Фиксируем дроп от Wallet Connect** 👀

Как вы все знаете, вчера состоялся листинг токена **WCT** на всех топовых биржах, которые мы знаем. Пост о листинге делать не хотел, ибо и так из каждого утюга это было, пишу сейчас, так как на пампе слил свой дропчик. Небольшой, по 100 баксов на аккаунт вышло, но на таком рынке приятно. 

Вчера не лил, так как была чуйка, что будет памп, каждый второй арбитражник и ловитель спредов собирался шортить. Но как мы видим, после небольшого слива последовал рост. WCT и дальше может пойти в рост, но пока мне хватит, токены я не лочил, что там у вас? 

[**Crypto Thunder**](https://t.me/+9oQz9UTjGPJjNTU6) |** **[**Chat**](https://t.me/+gtmqrgChhM01YmMy) | [**База**](https://t.me/electro_base)","{""identified_projects"": [{""summary"": ""Wallet Connect airdrop tokens (WCT) were distributed and listed on exchanges."", ""deadline"": null, ""key_links"": [], ""project_name"": ""Wallet Connect"", ""activity_type"": ""Airdrop Claim"", ""referral_links"": [], ""is_node_opportunity"": false, ""required_actions_summary"": null}, {""summary"": ""WCT token was listed on major exchanges."", ""deadline"": null, ""key_links"": [], ""project_name"": ""WCT"", ""activity_type"": ""Tokenomics/Sale"", ""referral_links"": [], ""is_node_opportunity"": false, ""required_actions_summary"": null}, {""summary"": ""Channel promotion."", ""deadline"": null, ""key_links"": [], ""project_name"": ""Crypto Thunder"", ""activity_type"": ""Noise/Advertisement"", ""referral_links"": [""https://t.me/+9oQz9UTjGPJjNTU6"", ""https://t.me/+gtmqrgChhM01YmMy"", ""https://t.me/electro_base""], ""is_node_opportunity"": false, ""required_actions_summary"": null}]}",2025-04-16 10:05:31.259054+00,false,false,,,,"Crypto Thunder, WCT, Wallet Connect",false,,,,
bdf521c9-f983-4f5e-aeae-3df8ab86b1ff,,,"The author experienced a small profit from a Wallet Connect (WCT) token airdrop after its listing on major exchanges.  Despite initial concerns about a potential short squeeze, the price increased after a minor dip. The author mentions they are taking profits but that WCT could continue to rise.",,,,,Crypto Thunder⚡️,https://t.me/c/1522404640/3081,2025-04-16 08:15:44+00,"**Фиксируем дроп от Wallet Connect** 👀

Как вы все знаете, вчера состоялся листинг токена **WCT** на всех топовых биржах, которые мы знаем. Пост о листинге делать не хотел, ибо и так из каждого утюга это было, пишу сейчас, так как на пампе слил свой дропчик. Небольшой, по 100 баксов на аккаунт вышло, но на таком рынке приятно. 

Вчера не лил, так как была чуйка, что будет памп, каждый второй арбитражник и ловитель спредов собирался шортить. Но как мы видим, после небольшого слива последовал рост. WCT и дальше может пойти в рост, но пока мне хватит, токены я не лочил, что там у вас? 

[**Crypto Thunder**](https://t.me/+9oQz9UTjGPJjNTU6) |** **[**Chat**](https://t.me/+gtmqrgChhM01YmMy) | [**База**](https://t.me/electro_base)",,2025-04-16 10:52:42.050983+00,true,false,,,,,false,,Market Commentary,,"[""WCT""]"
